name,location,tel_nomer,restaurant_link
Delphine Eatery & Bar,"6250 Hollywood Blvd, Los Angeles, CA 90028-5325",+1 323-798-1355,http://www.delphinehollywood.com/
Locanda Veneta,"8638 W 3rd St, Los Angeles, CA 90048-3323",+1 310-274-1893,http://www.locandaveneta.net
El Cholo,"1037 S Flower St, Los Angeles, CA 90015-1401",+1 213-746-7750,http://elcholo.com/location/downtown
Panda Express,"5543 W Sunset Blvd, Los Angeles, CA 90028-8521",+1 323-460-6430,http://www.pandaexpress.com
El Portal Restaurant,"695 E Green St, Pasadena, CA 91101-2149",+1 626-795-8553,http://www.elportalrestaurant.com/
Olio Wood Fired Pizzeria GCM,"317 S Broadway Stall B6-B7, Los Angeles, CA 90013-1222",+1 213-680-0010,http://www.oliogcm.com
Saddle Ranch Chop House,"100 Universal City Plaza Universal CityWalk Hollywood, Los Angeles, CA 91608",+1 818-760-9680,http://www.thesaddleranch.com/universal.html
Figueroa Philly Cheesesteak,"3850 S Figueroa St, Los Angeles, CA 90037",+1 213-748-9073,https://www.figueroaphilly.com/
Iroha,"12953 Ventura Blvd, Los Angeles, CA 91604-2235",+1 818-990-9559,http://www.viewmenu.com/iroha-sushi/menu
LA Golondrina Mexican Cafe,"17 Olvera St, Los Angeles, CA 90012-2920",+1 213-628-4349,https://www.casalagolondrinacafe.com/
Cavatina,"1200 Alta Loma Rd Sunset Marquis, West Hollywood, CA 90069-2404",+1 310-358-3759,http://sunsetmarquis.com/category/restaurant-3
Shintaro,"1900 N Highland Ave Ste 5, Los Angeles, CA 90068-2998",+1 323-882-6524,http://shintarosushi.com/
Black Market Liquor Bar,"11915 Ventura Blvd, Los Angeles, CA 91604-2607",+1 818-446-2533,http://www.blackmarketliquorbar.com
The Golden State,"426 N Fairfax Ave, Los Angeles, CA 90036-1717",+1 323-782-8331,http://www.thegoldenstatecafe.com
Colori Kitchen,"429 W 8th St, Los Angeles, CA 90014-3000",+1 213-622-5950,http://colorikitchentogo.com
Yuca's Hut,"2056 Hillhurst Ave, Los Angeles, CA 90027-2719",+1 323-662-1214,http://www.yucasla.com/
Pizzana,"11712 San Vicente Blvd, Los Angeles, CA 90049-5006",+1 310-481-7108,http://www.pizzana.com
Café Gratitude Arts District,"300 S Santa Fe Ave Art District, Los Angeles, CA 90013-3100",+1 213-929-5580,http://cafegratitude.com
Palmeri,"11650 San Vicente Blvd, Los Angeles, CA 90049-5104",+1 310-442-8446,http://palmeriristorantespa.com
Shiloh's,"8939 W Pico Blvd, Los Angeles, CA 90035-3332",+1 310-278-1500,https://www.shilohs-la.com/
Fleming's Prime Steakhouse & Wine Bar,"179 E. Colorado Blvd., Pasadena, CA 91105",+1 626-639-0490,https://www.flemingssteakhouse.com/Locations/CA/Pasadena
Terroni,"7605 Beverly Blvd, Los Angeles, CA 90036-2705",+1 323-954-0300,http://www.terroni.ca/
Tender Greens,"6290 W Sunset Blvd, West Hollywood, CA",+1 310-358-1919,http://www.tendergreens.com/the-menu
Grill 'Em All Alhambra,"19 E Main St, Alhambra, CA 91801-3514",+1 626-284-2874,http://www.grillemallburgs.com
The Dresden Room,"1760 N Vermont Ave, Los Angeles, CA 90027-4311",+1 323-665-4294,http://www.thedresden.com/
Settebello,"625 E Colorado Blvd, Pasadena, CA 91101-2005",+1 626-765-9550,http://settebello.net/
Cafe 50's,"11623 Santa Monica Blvd, Los Angeles, CA 90025-2907",+1 310-479-1955,http://www.cafe50sla.com/#/
Millie's,"3524 W Sunset Blvd, Los Angeles, CA 90026-2106",+1 323-664-0404,http://www.milliescafe.net/
Il Capriccio on Vermont,"1757 N Vermont Ave, Los Angeles, CA 90027-4305",+1 323-662-5900,http://ilcapricc.io/home
Felix,"1023 Abbot Kinney Blvd, Los Angeles, CA 90291-3386",+1 424-387-8622,http://felixla.com/
Traxx Restaurant and Bar,"800 N Alameda St, Los Angeles, CA 90012-2177",+1 323-470-7094,http://www.traxxunion.com
Firefly,"11720 Ventura Blvd, Los Angeles, CA 91604-2615",+1 818-762-1833,http://www.fireflystudiocity.com/
La Fiesta Brava,"259 Hampton Dr 423 Rose Ave, Los Angeles, CA 90291-2622",+1 310-399-8005,http://www.facebook.com/pages/La-Fiesta-Brava/117473491605923
izaka-ya by katsuya,"8420 W 3rd St, Los Angeles, CA 90048-4112",+1 323-782-9536,http://www.katsu-yagroup.com/izakaya.html
Terroni - LA,"802 S Spring St, Los Angeles, CA 90014-2904",+1 416-504-0320,http://www.terroni.com
Jacks N Joe,"2498 S Figueroa St, Los Angeles, CA 90007-2502",+1 213-748-4565,http://jacksnjoe.com/
IHOP,"800 S Flower St, Los Angeles, CA 90017-4608",+1 213-629-1759,http://www.ihop.com/
Barrique Venice,"796 Main St., Los Angeles, CA 90291-3216",+1 310-399-9010,http://www.barriquevenice.com
La Bruschetta Ristorante,"1621 Westwood Blvd, Los Angeles, CA 90024-5603",+1 424-273-4892,http://www.labruschettarestaurant.com/
Congregation Ale House,"300 S Raymond Ave, Pasadena, CA 91105-2620",+1 626-403-2337,http://www.congregationalehouse.com
Jon & Vinny's,"412 N Fairfax Ave, Los Angeles, CA 90036-1717",+1 323-334-3369,http://www.jonandvinnys.com
Olive Garden Italian Restaurant,"19724 Nordhoff Place Chatsworth, Los Angeles, CA 91311",+1 818-772-6090,https://www.olivegarden.com/locations/ca/chatsworth/chatsworth-northridge-galleria/1079
Omelette & Waffle Shop,"1103 S Gaffey St San Pedro, Los Angeles, CA 90731-4035",+1 310-831-3277,https://www.facebook.com/OmeletteAndWaffleShop/
Majordomo,"1725 Naud St, Los Angeles, CA 90012-1922",+1 323-545-4880,http://www.majordomo.la
Inn of the Seventh Ray,"128 Old Topanga Canyon Rd, Los Angeles, CA 90290-3807",+1 310-455-1311,https://www.innoftheseventhray.com/
Guisados,"8935 Santa Monica Blvd, Los Angeles, CA 90069-4912",+1 310-777-0310,http://www.guisados.co/
The Royce at The Langham,"1401 S Oak Knoll Ave The Langham Huntington, Pasadena, CA 91106",+1 626-585-6410,http://roycela.com
Umami Burger,"189 The Grove Dr, Los Angeles, CA 90036-6222",+1 323-954-8626,http://www.umamiburger.com/locations/grove/
Orsa & Winston,"122 W 4th St, Los Angeles, CA 90013-1308",+1 213-687-0300,http://www.orsaandwinston.com
Chateau Marmont,"8221 W Sunset Blvd, Los Angeles, CA 90046-2484",+1 323-656-1010,http://www.chateaumarmont.com/barmarmont.php
West Restaurant and Lounge,"170 N Church Ln, Los Angeles, CA 90049-2044",+1 310-481-7878,http://www.westrestaurantla.com
NBC Seafood,"404 S Atlantic Blvd, Monterey Park, CA 91754-3279",+1 626-282-2323,http://www.nbcrestaurant.com
Wood & Vine,"6280 Hollywood Blvd at Vine Street, Los Angeles, CA 90028-5309",+1 323-334-3360,http://www.woodandvine.com
Factor's Famous Deli,"9420 W Pico Blvd, Los Angeles, CA 90035-1210",+1 310-278-9175,http://factorsdeli.com
Yardbird Table & Bar,"8500 Beverly Blvd Suite 112, Los Angeles, CA 90048-6201",+1 323-250-8034,http://www.runchickenrun.com/los-angeles
Central Grille,"801 N Central Ave, Glendale, CA 91203-1230",+1 818-246-4994,http://centralgrille.net
San Pedro Brewing Company,"331 W 6th St, Los Angeles, CA 90014-1703",+1 301-831-5663,http://sanpedrobrewing.com/
Golden Road  Brewing,"5410 W San Fernando Rd Los Angeles, Glendale, CA 90039-1015",+1 213-373-4677,http://www.goldenroad.la
Shamshiri Grill,"1712 Westwood Blvd, Los Angeles, CA 90024-5608",+1 310-474-1410,http://www.shamshiri.com/
The Whale & Ale,"327 W 7th Street The Whale and Ale, Los Angeles, CA 90731",+1 310-832-0363,https://www.whaleandale.com/
Los Toros Mexican Restaurant,"21743 Devonshire St Chatsworth, Los Angeles, CA 91311-2938",+1 818-882-3080,http://www.lostoros.com
The Original Farmer's Market,"550 World Way, Los Angeles, CA 90045-5814",+1 323-933-9211,http://www.farmersmarketla.com/
The Hummus Bar & Grill,"18743 Ventura Blvd, Los Angeles, CA 91356-3302",+1 818-344-6606,http://www.hummusbargrill.com/
10e Restaurant,"811 W 7th St, Los Angeles, CA 90017-3408",+1 213-488-1096,http://www.10erestaurant.com/
Figaro Bistrot,"1802 N Vermont Ave, Los Angeles, CA 90027-4213",,http://www.figarobistrot.com/
Wokcano - Downtown LA,"800 W 7th St, Los Angeles, CA 90017-3404",+1 213-623-2288,http://www.wokcanorestaurant.com
Miceli's,"1646 N Las Palmas Ave, Los Angeles, CA 90028-6112",+1 323-466-3438,http://www.micelisrestaurant.com/
Casablanca,"220 Lincoln Blvd, Los Angeles, CA 90291-2810",+1 310-392-5751,http://casablancarestaurant.net/
Cici's Cafe,"18912 Ventura Blvd, Los Angeles, CA 91356-3212",+1 818-881-6704,http://www.ciciscafe.com/
Vibrato Grill Jazz...etc.,"2930 N Beverly Glen Cir, Los Angeles, CA 90077-1724",+1 310-474-9400,http://www.vibratogrilljazz.com
El Paseo Inn,"11 Olvera St, Los Angeles, CA 90012-2920",+1 213-626-1361,http://www.elpaseoinn.com
Takami Sushi and Robata,"811 Wilshire Blvd, Los Angeles, CA 90017-2606",+1 213-236-9600,http://www.takamisushi.com/index.html
Messhall,"4500 Los Feliz Blvd, Los Angeles, CA 90027-2099",+1 323-660-6377,http://www.messhallkitchen.com/
Da Pasquale,"9749 Santa Monica Blvd, Beverly Hills, CA 90210-4201",+1 310-859-3884,http://www.dapasqualecaffe.com/
Katsuya,"800 W Olympic Blvd Ste 335, Los Angeles, CA 90015-1360",+1 213-747-9797,https://www.katsuyarestaurant.com/los-angeles
Zinc Cafe Market & Bar,"580 Mateo St, Los Angeles, CA 90013-2239",+1 323-825-5381,http://www.zinccafe.com
LA Prime Steakhouse,"404 South Figueroa Street, Los Angeles, CA 90071",+1 213-612-4743,https://www.laprimesteakhouse.com/?utm_source=ExtNet&utm_medium=Yext
Mercado Los Angeles,"7910 W 3rd St, Los Angeles, CA 90048-4305",+1 323-944-0947,http://www.cocinasycalaveras.com
Patina Restaurant,"141 S Grand Ave The Walt Disney Concert Hall, Los Angeles, CA 90012-3034",+1 213-972-3331,http://www.patinagroup.com/patina-restaurant
Urth Caffe,"594 E Colorado Blvd, Pasadena, CA 91101-2004",+1 626-844-4644,http://www.urthcaffe.com/
Salsa & Beer,"11619 Sherman Way North Hollywood, Los Angeles, CA 91605-5832",+1 818-503-1220,http://salsaandbeer.com/
Taix French Country Cuisine,"1911 W Sunset Blvd, Los Angeles, CA 90026-3228",+1 213-484-1265,http://taixfrench.com/
little pine,"2870 Rowena Ave, Los Angeles, CA 90039-2030",+1 323-741-8148,http://www.littlepinerestaurant.com/
Olive & Thyme,"3821 W Riverside Dr, Los Angeles, CA 91505-4324",+1 818-557-1560,http://oliveandthyme.com
The Tasting Kitchen,"1633 Abbot Kinney Blvd., Los Angeles, CA 90291-3744",+1 310-392-6644,http://www.thetastingkitchen.com/
Pokinometry,"6801 Hollywood Blvd Ste 316 Inside Hollywood and Highland mall, on 3rd floor, Los Angeles, CA 90028-6143",+1 323-645-7730,http://www.pokinometry.com/
Il Fornaio,"24 W Union St, Pasadena, CA 91103-3627",+1 626-683-9797,http://www.ilfornaio.com/location/il-fornaio-pasadena/
Kings Road Cafe,"8361 Beverly Blvd, Los Angeles, CA 90048-2633",+1 323-655-9044,http://www.kingsroadcafe.com
El Cholo Restaurant,"1121 S Western Ave, Los Angeles, CA 90006-2314",+1 323-734-2773,http://www.elcholo.com/
The Bar at Hotel Bel-Air,"701 Stone Canyon Rd, Los Angeles, CA 90077-2909",+1 310-472-1211,http://www.dorchestercollection.com/en/los-angeles/hotel-bel-air/restaurants-bars/the-bar-lounge/
The Waffle,"6255 W Sunset Blvd, Los Angeles, CA 90028-7403",+1 323-465-6901,http://thewafflehollywood.com/
Ramen Tatsunoya,"16 N Fair Oaks Ave, Pasadena, CA 91103-3607",+1 626-432-1768,http://www.tatsunoyausa.net
Charcoal Venice,"425 Washington Blvd, Los Angeles, CA 90292-5213",+1 310-751-6794,http://www.charcoalvenice.com/
WP24,"The Ritz-Carlton, 24th Floor 900 W. Olympic Blvd., Los Angeles, CA 90015",+1 213-743-8824,http://www.wolfgangpuck.com/restaurants/fine-dining/57129
Sol y Luna,"19601 Ventura Boulevard, Los Angeles, CA",,http://www.solylunausa.com
Beachwood Cafe,"2695 N Beachwood Dr, Los Angeles, CA 90068-2339",+1 323-871-1717,https://beachwoodcafe.com/?y_source=1_MTUxOTI4MDUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
Bea Bea's,"353 N Pass Ave, Burbank, CA 91505-3883",+1 818-846-2327,https://www.facebook.com/bea-beas-215911686420/
Te'Kila,"6541 Hollywood Blvd, Los Angeles, CA 90028-6256",+1 323-960-2404,http://www.tekilahollywood.com
Broken Spanish,"1050 S Flower St, Los Angeles, CA 90015-5100",+1 213-749-1460,http://brokenspanish.com/
Quarters,"3465 W 6th St Calle 130, Los Angeles, CA 90020-2567",+1 213-365-8111,https://www.facebook.com/quarterskbbq
Kreation Kafe,"Abbot Kinney, Los Angeles, CA",+1 310-314-7778,http://KreationJuice.com
Soowon Galbi,"856 S Vermont Ave Ste B, Los Angeles, CA 90005-1568",+1 213-365-9292,https://www.facebook.com/Soowon-Galbi-209606169077564/
Marston's,"151 E Walnut St, Pasadena, CA 91103-3834",+1 626-796-2459,http://www.marstonsrestaurant.com/
Nick + Stef's Steakhouse,"330 S Hope St, Los Angeles, CA 90071-3115",+1 213-680-0330,http://www.patinagroup.com/nick-and-stefs-steakhouse-la?utm_source=google&utm_medium=yext
Trastevere Ristorante Italiano,"6801 Hollywood Blvd Ste 423, Los Angeles, CA 90028-6136",+1 323-962-3700,https://www.facebook.com/pages/Trastevere/102216919820957
Fogo de Chão Brazilian Steakhouse,"800 S Figueroa St, Los Angeles, CA 90017-2521",+1 213-228-4300,https://fogodechao.com/location/los-angeles/
Newport Seafood Restaurant,"518 W Las Tunas Dr, San Gabriel, CA 91776-1111",+1 626-289-5998,http://www.newportseafood.com/
Manuela,"907 E 3rd St, Los Angeles, CA 90013-1821",+1 323-849-0480,http://www.manuela-la.com/
Tao,"6421 Selma Avenue, Los Angeles, CA 90028-7310",+1 323-593-7888,http://taolosangeles.com
Marmalade Cafe,"6333 W 3rd St # E17 Farmers Market, Los Angeles, CA 90036-3109",+1 323-954-0088,https://www.facebook.com/marmaladecafe.losangeles/
Wurstküche Restaurant Venice Beach,"625 Lincoln Blvd, Los Angeles, CA 90291-2844",+1 213-687-4444,http://www.wurstkuche.com/
Julienne,"2649 Mission St, San Marino, CA 91108-1639",+1 626-441-2299,http://www.juliennetogo.com/
Gracias Madre,"8905 Melrose Ave, West Hollywood, CA 90069-5605",+1 323-978-2170,http://www.graciasmadre.co
Barton G. The Restaurant Los Angeles,"861 N. La Cienega Blvd., Los Angeles, CA 90069",+1 310-388-1888,http://www.bartong.com/restaurants/los-angeles/
Roscoe's House of Chicken & Waffles,"5006 W Pico Blvd, Los Angeles, CA 90019-4126",+1 323-934-4405,http://www.roscoeschickenandwaffles.com
Beauty & Essex,"1615 Cahuenga Blvd, Los Angeles, CA 90028",+1 323-676-8880,http://beautyandessexla.com
Damon's Steak House,"317 N Brand Blvd, Glendale, CA 91203-2303",+1 818-507-1510,http://www.damonsglendale.com/
Happy Diner,"617 S Centre St San Pedro, Los Angeles, CA 90731-3327",+1 310-241-0917,http://www.happydinersp.com
Mohawk Bend,"2141 W Sunset Blvd, Los Angeles, CA 90026-3124",+1 213-483-2337,http://mohawk.la
Laurel Hardware,"7984 Santa Monica Blvd, West Hollywood, CA 90046-5109",+1 323-656-6070,http://laurelhardware.com/
The Rose Venice,"220 Rose Ave Corner Main St. and Rose Ave., Los Angeles, CA 90291-2568",+1 310-399-0711,http://www.therosevenice.la
Matsuhisa,"129 N La Cienega Blvd, Beverly Hills, CA 90211-2206",+1 310-659-9639,http://matsuhisabeverlyhills.com
Du-par's Restaurant & Bakery,"6333 W 3rd St 6333 W. 3rd. street, Los Angeles, CA 90036-3109",+1 323-933-8446,http://dupars.net/Store/
Guelaguetza Restaurante,"3014 W Olympic Blvd, Los Angeles, CA 90006-2516",+1 213-427-0608,http://ilovemole.com/
Arroyo Chop House,"536 S Arroyo Pkwy, Pasadena, CA 91105-2520",+1 626-577-7463,http://www.arroyochophouse.com/
Le Petit Four,"8654 W Sunset Blvd, West Hollywood, CA 90069-2302",+1 310-652-3863,http://www.lepetitfour.net/
TAM O'SHANTER,"2980 Los Feliz Blvd, Los Angeles, CA 90039",+1 323-664-0228,https://www.lawrysonline.com/tam-o-shanter/
The Venice Whaler,"10 Washington Blvd, Los Angeles, CA 90292",+1 310-821-2737,http://www.venicewhaler.com/
WeHo Bistro,"1040 N La Cienega Blvd, West Hollywood, CA 90069-4106",+1 310-657-9696,http://www.wehobistro.com
Carlitos Gardel,"7963 Melrose Ave, Los Angeles, CA 90046-7118",+1 323-655-0891,http://www.carlitosgardel.com/
Petit Trois,"718 N Highland Ave, Los Angeles, CA 91423-3023",+1 818-989-2600,https://petittrois.com/
Joselito's Mexican Food,"7308 Foothill Blvd Tujunga, Los Angeles, CA 91042-2727",+1 818-951-2275,http://www.Joselitos.com
JW Steakhouse,"5855 W Century Blvd, Los Angeles, CA 90045",+1 310-293-5471,https://www.marriott.com/en-us/hotels/laxap-los-angeles-airport-marriott/dining/jws-steakhouse/
Napa Valley Grille,"1100 Glendon Ave Ste 100, Los Angeles, CA 90024",+13108243322,http://www.napavalleygrille.com/
Scopa Italian Roots,"2905 Washington Blvd, Los Angeles, CA 90292-5546",+1 310-821-1100,http://www.scopaitalianroots.com
Blu Jam Cafe,"15045 Ventura Blvd, Los Angeles, CA 91403-2442",+1 818-906-1955,http://www.blujamcafe.com
The Coffee Company,"8751 La Tijera Blvd, Los Angeles, CA 90045-3906",+1 310-645-7315,http://www.laxcoffeeco.com/
Bubba Gump Shrimp Co.,"100 Universal City Plaza Universal CityWalk Hollywood, Los Angeles, CA 91608",+1 818-753-4867,http://www.bubbagump.com/locations/hollywood/
Katana LA,"8439 W Sunset Blvd Ste 100, West Hollywood, CA 90069-1921",+1 323-650-8585,https://www.katanarobata.com/
Drago Centro,"525 S Flower St Ste 120, Los Angeles, CA 90071-2247",+1 213-228-8998,http://www.dragocentro.com/
Union,"37 E Union St, Pasadena, CA 91103-3923",+1 626-795-5841,http://unionpasadena.com
Ruby's Diner,"100 Citadel Dr Ste 222, Los Angeles, CA 90040-1592",+1 323-382-7829,http://www.rubys.com
26 Beach Cafe,"3100 Washington Blvd, Los Angeles, CA 90292-5551",+1 310-823-7526,http://www.26beach.com/
Yang Chow,"819 N Broadway, Los Angeles, CA 90012-2309",+1 213-625-0811,http://www.yangchow.com
The Tower Bar,"8358 W Sunset Blvd Sunset Tower Hotel, West Hollywood, CA 90069-1516",+1 323-848-6677,http://www.sunsettowerhotel.com/restaurants-and-bar/tower-bar
The Ivy,"113 N Robertson Blvd, Los Angeles, CA 90048-3101",+1 310-274-8303,http://www.theivyrestaurants.com
Home Restaurant,"1760 Hillhurst Ave, Los Angeles, CA 90027-4443",+1 323-669-0211,http://www.homerestaurantla.com
Monsieur Marcel's Gourmet Market and Restaurant,"6333 W 3rd St, Los Angeles, CA 90036",,http://www.mrmarcel.com/
Venice Ale House,"2 Rose Ave, Los Angeles, CA 90291-2411",+1 310-314-8253,http://www.venicealehouse.com
Roscoe's House of Chicken & Waffles,"1514 N Gower St, Los Angeles, CA 90028-6422",+1 323-466-7453,http://www.roscoeschickenandwaffles.com/
The Factory Kitchen,"1300 Factory Pl Suite 101, Los Angeles, CA 90013-2591",+1 213-996-6000,http://www.thefactorykitchen.com/
The Little Door,"8164 W 3rd St, Los Angeles, CA 90048-4309",+1 323-951-1210,http://thelittledoor.com
25 Degrees,"7000 Hollywood Blvd, Los Angeles, CA 90028-6003",+1 323-785-7244,http://www.thehollywoodroosevelt.com/about/food-drink/25-degrees/
Fogo de Chão Brazilian Steakhouse,"133 N La Cienega Blvd, Beverly Hills, CA 90211",+1 310-289-7755,https://fogodechao.com/location/beverly-hills/
Rainbow Bar & Grill,"9015 W Sunset Blvd, Los Angeles, CA 90069-1818",+1 310-278-4232,http://www.rainbowbarandgrill.com
Malibu Farm Pier Cafe,"23000 Pacific Coast Hwy Malibu Pier, Los Angeles, CA",+1 310-456-1112,https://www.malibu-farm.com/
The Original Pantry,"877 S Figueroa St, Los Angeles, CA 90017-2507",+1 213-972-9279,http://www.pantrycafe.com
Redbird,"114 E 2nd St, Los Angeles, CA 90012-3711",+1 213-788-1191,http://www.redbird.la
Bestia,"2121 E 7th Pl, Los Angeles, CA 90021-1755",+1 213-514-5724,http://www.bestiala.com/
Pizzeria Mozza,"641 N Highland Ave, Los Angeles, CA 90036-2017",+1 323-297-0101,http://www.pizzeriamozza.com/
A.O.C.,"8700 W 3rd St, Los Angeles, CA 90048-3804",+1 310-859-9859,http://www.aocwinebar.com/
Water Grill,"544 S Grand Ave, Los Angeles, CA 90071-2602",+1 213-891-0900,http://www.watergrill.com/
Gus's Barbecue - South Pasadena,"808 Fair Oaks Ave, South Pasadena, CA 91030-2606",+1 626-799-3251,http://www.gussbbq.com/southpasadena
Madeo,"8897 Beverly Blvd, Los Angeles, CA 90048-2405",+1 310-859-4903,http://madeoristorante.com
The Boiling Crab,"3377 Wilshire Blvd Ste 115, Los Angeles, CA 90010-1850",+1 213-389-2722,http://www.theboilingcrab.com
Cassell's Hamburgers,"3600 W 6th St Inside the Hotel Normandie, Los Angeles, CA 90020-3004",+1 213-387-5502,https://www.cassellshamburgers.com/
La Grande Orange Pasadena,"260 S Raymond Ave, Pasadena, CA 91105",+1 626-356-4444,https://lgostationcafe.com
Off Vine,"6263 Leland Way, Los Angeles, CA 90028-8207",+1 323-962-1900,http://offvine.com/
The Luggage Room Pizzeria,"260 S Raymond Ave, Pasadena, CA 91105-2014",+1 626-356-4444,https://lgostationcafe.com/
Niku X,"900 Wilshire Blvd Ste 212, Los Angeles, CA 90017-4701",+1 323-920-0302,https://nikux.com/
Musso & Frank Grill,"6667 Hollywood Blvd, Los Angeles, CA 90028-6292",+1 323-467-7788,http://www.mussoandfrank.com
